年份,出售單位 發電案場,購買者,憑證種類,供電種類,憑證張數,詳情
2025,中鋼光能股份有限公司(中鋼第二熱軋),中國鋼鐵股份有限公司,太陽能,併網型直供,292,詳情
2025,中鋼光能股份有限公司(中鋼#34~37庫&冷軋調質工廠),中國鋼鐵股份有限公司,太陽能,併網型直供,320,詳情
2025,中鋼光能股份有限公司(中鋼第一連續退火線&連續塗覆工廠),中國鋼鐵股份有限公司,太陽能,併網型直供,36,詳情
2025,中鋼光能股份有限公司(中鋼成品倉庫#39庫&第一熱浸鍍鋅線),中國鋼鐵股份有限公司,太陽能,併網型直供,54,詳情
2025,中鋼光能股份有限公司(中鋼第一酸洗冷軋線&冷軋軋輥二股),中國鋼鐵股份有限公司,太陽能,併網型直供,30,詳情
2025,中鋼光能股份有限公司(中鋼封盒退火場),中國鋼鐵股份有限公司,太陽能,併網型直供,25,詳情
2025,中鋼光能股份有限公司(中鋼南站80000T原水池&VC-1F03原水池),中國鋼鐵股份有限公司,太陽能,併網型直供,23,詳情
2025,中鋼光能股份有限公司(中鋼第一熱軋精整),中國鋼鐵股份有限公司,太陽能,併網型直供,50,詳情
2025,中鋼光能股份有限公司(中鋼第一熱軋成品倉庫),中國鋼鐵股份有限公司,太陽能,併網型直供,256,詳情
2025,中鋼光能股份有限公司(中鋼第一熱軋扁鋼胚精整設備&扁鋼胚精整工場),中國鋼鐵股份有限公司,太陽能,併網型直供,29,詳情
2025,中鋼光能股份有限公司(中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場),中國鋼鐵股份有限公司,太陽能,併網型直供,37,詳情
2025,中鋼光能股份有限公司(中鋼第一熱軋軋輥&熱軋鋼帶室外冷卻堆置場-增量),中國鋼鐵股份有限公司,太陽能,併網型直供,23,詳情
2025,中鋼光能股份有限公司(中鋁軋鋁廠),中鋼鋁業股份有限公司,太陽能,併網型直供,239,詳情
2025,中鋼光能股份有限公司(中聯資室內化儲區),中聯資源股份有限公司,太陽能,轉供,29,詳情
2025,中鋼光能股份有限公司(中聯資著磁料場),中聯資源股份有限公司,太陽能,轉供,7,詳情
2025,中鋼光能股份有限公司(中龍動力場),中龍鋼鐵股份有限公司,太陽能,併網型直供,28,詳情
2025,中鋼光能股份有限公司(中龍氧氣廠),中龍鋼鐵股份有限公司,太陽能,併網型直供,27,詳情
2025,中鋼光能股份有限公司(中龍細石料RC屋頂),中龍鋼鐵股份有限公司,太陽能,併網型直供,32,詳情
2025,中鋼光能股份有限公司(中龍扁鋼胚儲區),中龍鋼鐵股份有限公司,太陽能,併網型直供,70,詳情
2025,中鋼光能股份有限公司(中龍除礦水電氣室),中龍鋼鐵股份有限公司,太陽能,併網型直供,16,詳情
2025,中鋼光能股份有限公司(中鋼成品倉庫88庫),中聯資源股份有限公司,太陽能,轉供,71,詳情
2025,中鋼光能股份有限公司(中鴻鹿港廠),中鴻鋼鐵股份有限公司,太陽能,轉供,303,詳情
2025,中鋼光能股份有限公司(中鴻酸鍍廠),中鴻鋼鐵股份有限公司,太陽能,轉供,82,詳情
2025,中鋼光能股份有限公司(中龍扁鋼胚連鑄維護廠房),中龍鋼鐵股份有限公司,太陽能,併網型直供,17,詳情
2025,中鋼光能股份有限公司(中龍第一原水池),中龍鋼鐵股份有限公司,太陽能,併網型直供,45,詳情
2025,中鋼光能股份有限公司(中龍熱軋主電氣室),中龍鋼鐵股份有限公司,太陽能,併網型直供,13,詳情
2025,中鋼光能股份有限公司(中龍煉鐵大樓),中龍鋼鐵股份有限公司,太陽能,併網型直供,10,詳情
2025,中鋼光能股份有限公司(中龍室內備品儲區及耐火材料倉庫),中龍鋼鐵股份有限公司,太陽能,併網型直供,44,詳情
2025,中鋼光能股份有限公司(中龍窄板改切工場及中龍集塵灰倉庫),中龍鋼鐵股份有限公司,太陽能,併網型直供,123,詳情
2025,中鋼光能股份有限公司(中碳屏南試驗工廠),中鋼碳素化學股份有限公司,太陽能,併網型直供,26,詳情
2025,中鋼光能股份有限公司(中碳屏南生產工廠),中鋼碳素化學股份有限公司,太陽能,併網型直供,36,詳情
2025,中鋼光能股份有限公司(中聯資中港廠RC屋頂),中聯資源股份有限公司,太陽能,轉供,4,詳情
2025,中鋼光能股份有限公司(中聯資南堤廠),中聯資源股份有限公司,太陽能,轉供,26,詳情
2025,中鋼光能股份有限公司(中聯資中港廠),中聯資源股份有限公司,太陽能,轉供,29,詳情
2025,中鋼光能股份有限公司(興達海基),中國鋼鐵股份有限公司,太陽能,轉供,294,詳情
2025,中鋼光能股份有限公司(興達海基),中龍鋼鐵股份有限公司,太陽能,轉供,1,詳情
2025,中鋼光能股份有限公司(興達海基電氣倉庫),中國鋼鐵股份有限公司,太陽能,轉供,17,詳情
2025,中鋼光能股份有限公司(興達海基電氣倉庫),中龍鋼鐵股份有限公司,太陽能,轉供,1,詳情
2025,中鋼光能股份有限公司(中能資中林儲區),中國鋼鐵股份有限公司,太陽能,轉供,58,詳情
2025,中鋼光能股份有限公司(中能資中林儲區),中龍鋼鐵股份有限公司,太陽能,轉供,1,詳情
2025,中鋼光能股份有限公司(中鋼南站80000T原水池&VC-1F03原水池-2),中國鋼鐵股份有限公司,太陽能,併網型直供,60,詳情
2025,中鋼光能股份有限公司(中龍熱軋軋輥廠房),中龍鋼鐵股份有限公司,太陽能,併網型直供,34,詳情
2025,中鋼光能股份有限公司(中龍熱軋精整廠房及中龍型鋼成品H4庫),中龍鋼鐵股份有限公司,太陽能,併網型直供,176,詳情
2025,中鋼光能股份有限公司(中龍熱軋成品倉庫D7+D3),中龍鋼鐵股份有限公司,太陽能,併網型直供,178,詳情
2025,光合能源股份有限公司(嘉義新塭滯洪池),台灣積體電路製造股份有限公司,太陽能,轉供,3716,詳情
2025,全利成電力股份有限公司(全利成2號電廠),李長榮化學工業股份有限公司(大社廠),太陽能,轉供,75,詳情
2025,全利成電力股份有限公司(全利成2號電廠),李長榮化學工業股份有限公司(高雄廠),太陽能,轉供,75,詳情
2025,全利成電力股份有限公司(全利成2號電廠),李長榮科技股份有限公司(銅箔廠),太陽能,轉供,75,詳情
2025,全利成電力股份有限公司(全利成3號電廠),李長榮化學工業股份有限公司(大社廠),太陽能,轉供,44,詳情
2025,全利成電力股份有限公司(全利成3號電廠),李長榮化學工業股份有限公司(高雄廠),太陽能,轉供,44,詳情
2025,全利成電力股份有限公司(全利成3號電廠),李長榮科技股份有限公司(銅箔廠),太陽能,轉供,43,詳情
2025,凌威風力發電股份有限公司(林口風場),台灣積體電路製造股份有限公司,風力能,轉供,1471,詳情
2025,創維風力發電股份有限公司(創維風場),台灣積體電路製造股份有限公司,風力能,轉供,21504,詳情
2025,南方電力股份有限公司日晶能源科技有限公司(嘉義縣東石鄉栗子崙段388地號太陽光電發電廠),亞福儲能股份有限公司,太陽能,轉供,2,詳情
2025,南方電力股份有限公司日晶能源科技有限公司(嘉義縣東石鄉栗子崙段388地號太陽光電發電廠),京冠生物科技股份有限公司,太陽能,轉供,3,詳情
2025,南方電力股份有限公司日晶能源科技有限公司(嘉義縣東石鄉栗子崙段388地號太陽光電發電廠),永豐商業銀行股份有限公司,太陽能,轉供,8,詳情
2025,南方電力股份有限公司日晶能源科技有限公司(嘉義縣東石鄉栗子崙段388地號太陽光電發電廠),逸盛科技股份有限公司,太陽能,轉供,1,詳情
2025,南方電力股份有限公司日晶能源科技有限公司(嘉義縣東石鄉栗子崙段388地號太陽光電發電廠),隆宜實業有限公司,太陽能,轉供,6,詳情
2025,南方電力股份有限公司日晶能源科技有限公司(嘉義縣東石鄉栗子崙段388地號太陽光電發電廠),龍邑工程顧問股份有限公司,太陽能,轉供,1,詳情
2025,南方電力股份有限公司日晶能源科技有限公司(嘉義縣東石鄉栗子崙段388地號太陽光電發電廠2期),永豐商業銀行股份有限公司,太陽能,轉供,22,詳情
2025,南方電力股份有限公司十源工程有限公司(十源388地號),永豐商業銀行股份有限公司,太陽能,轉供,30,詳情
2025,南方電力股份有限公司欣亞能源有限公司(台南市學甲區宅子港段165-123地號太陽光電發電廠),新加坡商全美世界控股有限公司台灣分公司,太陽能,轉供,1,詳情
2025,南方電力股份有限公司欣亞能源有限公司(台南市學甲區宅子港段165-123地號太陽光電發電廠),永豐商業銀行股份有限公司,太陽能,轉供,18,詳情
2025,南方電力股份有限公司泰一能源科技有限公司(屏東鹽埔太陽光電發電廠),永豐商業銀行股份有限公司,太陽能,轉供,43,詳情
2025,南方電力股份有限公司十源工程有限公司(嘉義縣東石鄉栗子崙段128-12地號太陽光電發電廠),永豐商業銀行股份有限公司,太陽能,轉供,29,詳情
2025,南方電力股份有限公司泰一能源科技有限公司(瑞隆畜牧場太陽光電發電廠),香港商亞瑟有限公司台灣分公司,太陽能,轉供,1,詳情
2025,南方電力股份有限公司神州能源有限公司(南隆國中太陽光電發電廠),晟銘電子科技股份有限公司,太陽能,轉供,16,詳情
2025,南方電力股份有限公司神州工程有限公司(青年國中太陽光電發電廠),精誠資訊股份有限公司,太陽能,轉供,15,詳情
2025,南方電力股份有限公司神州工程有限公司(青年校舍太陽光電發電廠),精誠資訊股份有限公司,太陽能,轉供,20,詳情
2025,南方電力股份有限公司神州工程有限公司(田寮連永昌畜牧場太陽光電發電廠),聯邦商業銀行股份有限公司,太陽能,轉供,11,詳情
2025,南方電力股份有限公司神州工程有限公司(甲仙國中太陽光電發電廠),聯邦商業銀行股份有限公司,太陽能,轉供,13,詳情
2025,南方電力股份有限公司神州工程有限公司(甲仙農會梅子工廠太陽光電發電廠),聯邦商業銀行股份有限公司,太陽能,轉供,18,詳情
2025,南方電力股份有限公司神州綠能有限公司(內門國小太陽光電發電廠),聯邦商業銀行股份有限公司,太陽能,轉供,21,詳情
2025,南方電力股份有限公司葉安惠(杉林農會太陽光電發電廠),聯邦商業銀行股份有限公司,太陽能,轉供,3,詳情
2025,南方電力股份有限公司普雷嘉工程有限公司(將軍區長榮段太陽光電發電場),聯邦商業銀行股份有限公司,太陽能,轉供,19,詳情
2025,南方電力股份有限公司屏太能源科技有限公司(屏東縣南州鄉七塊段0401-0003地號太陽光電發電場),晟銘電子科技股份有限公司,太陽能,轉供,26,詳情
2025,南方電力股份有限公司躍騰資產開發有限公司(高雄市甲仙區公館段23、24-1地號太陽光電發電廠),永豐商業銀行股份有限公司,太陽能,轉供,9,詳情
2025,博曜電力股份有限公司沈尚弘(心忠學甲第一型太陽光電發電廠),乾坤科技股份有限公司,太陽能,轉供,165,詳情
2025,博曜電力股份有限公司沈尚弘(心忠學甲第一型太陽光電發電廠),台達電子工業股份有限公司,太陽能,轉供,532,詳情
2025,博曜電力股份有限公司沈尚弘(心忠學甲第一型太陽光電發電廠),晶睿通訊股份有限公司,太陽能,轉供,19,詳情
2025,博曜電力股份有限公司沈尚弘(心忠學甲第一型太陽光電發電廠),遊戲橘子數位科技股份有限公司,太陽能,轉供,39,詳情
2025,博曜電力股份有限公司冠越科技工程股份有限公司(隆茂太陽光電發電廠),遊戲橘子數位科技股份有限公司,太陽能,轉供,38,詳情
2025,台康日能科技股份有限公司(高雄典寶溪滯洪池),台北世界貿易中心國際貿易大樓(股)公司,太陽能,轉供,65,詳情
2025,台康日能科技股份有限公司(高雄典寶溪滯洪池),科德寶遠東股份有限公司,太陽能,轉供,190,詳情
2025,台康日能科技股份有限公司(嘉義溪墘滯洪池),第一商業銀行股份有限公司,太陽能,轉供,206,詳情
2025,台康日能科技股份有限公司(嘉義溪墘滯洪池),第一商業銀行股份有限公司,太陽能,轉供,132,詳情
2025,台汽電綠能股份有限公司苗栗風力股份有限公司(竹南風力發電廠),台灣積體電路製造股份有限公司,風力能,轉供,1775,詳情
2025,台汽電綠能股份有限公司苗栗風力股份有限公司(大鵬風力發電廠),台灣積體電路製造股份有限公司,風力能,轉供,11957,詳情
2025,台汽電綠能股份有限公司鑫光電能有限公司(鑫光電能有限公司),台北富邦商業銀行股份有限公司,太陽能,轉供,42,詳情
2025,台汽電綠能股份有限公司鑫光電能有限公司(鑫光電能有限公司),台灣固網股份有限公司,太陽能,轉供,277,詳情
